14510	Barbed Bolt	SKILLING	BARBED_BOLT
14511	Xbows Crossbow Bolts Blurite	GEAR	XBOWS_CROSSBOW_BOLTS_BLURITE
14512	Xbows Crossbow Bolts Iron	GEAR	XBOWS_CROSSBOW_BOLTS_IRON
14513	Xbows Crossbow Bolts Steel	GEAR	XBOWS_CROSSBOW_BOLTS_STEEL
14514	Xbows Crossbow Bolts Mithril	GEAR	XBOWS_CROSSBOW_BOLTS_MITHRIL
14515	Xbows Crossbow Bolts Adamantite	GEAR	XBOWS_CROSSBOW_BOLTS_ADAMANTITE
14516	Xbows Crossbow Bolts Runite	GEAR	XBOWS_CROSSBOW_BOLTS_RUNITE
14517	Xbows Crossbow Bolts Silver	GEAR	XBOWS_CROSSBOW_BOLTS_SILVER
14518	Bronze Dart	UNKNOWN	BRONZE_DART
14519	Iron Dart	UNKNOWN	IRON_DART
14520	Steel Dart	UNKNOWN	STEEL_DART
14521	Black Dart	UNKNOWN	BLACK_DART
14522	Mithril Dart	UNKNOWN	MITHRIL_DART
14523	Adamant Dart	UNKNOWN	ADAMANT_DART
14524	Rune Dart	RUNE	RUNE_DART
14525	Dragon Dart	UNKNOWN	DRAGON_DART
14526	Bronze Dart P	UNKNOWN	BRONZE_DART_P
14527	Iron Dart P	UNKNOWN	IRON_DART_P
14528	Steel Dart P	UNKNOWN	STEEL_DART_P
14529	Black Dart P	UNKNOWN	BLACK_DART_P
14530	Mithril Dart P	UNKNOWN	MITHRIL_DART_P
14531	Adamant Dart P	UNKNOWN	ADAMANT_DART_P
14532	Rune Dart P	RUNE	RUNE_DART_P
14533	Dragon Dart P	UNKNOWN	DRAGON_DART_P
14534	Dart Poisoned P	UNKNOWN	DART_POISONED_P
14535	Bronze Dart Tip	UNKNOWN	BRONZE_DART_TIP
14536	Iron Dart Tip	UNKNOWN	IRON_DART_TIP
14537	Steel Dart Tip	UNKNOWN	STEEL_DART_TIP
14538	Mithril Dart Tip	UNKNOWN	MITHRIL_DART_TIP
14539	Adamant Dart Tip	UNKNOWN	ADAMANT_DART_TIP
14540	Rune Dart Tip	RUNE	RUNE_DART_TIP
14541	Dragon Dart Tip	UNKNOWN	DRAGON_DART_TIP
14542	Bronze Dart P 	UNKNOWN	BRONZE_DART_P_
14543	Iron Dart P 	UNKNOWN	IRON_DART_P_
14544	Steel Dart P 	UNKNOWN	STEEL_DART_P_
14545	Black Dart P 	UNKNOWN	BLACK_DART_P_
14546	Mithril Dart P 	UNKNOWN	MITHRIL_DART_P_
14547	Adamant Dart P 	UNKNOWN	ADAMANT_DART_P_
14548	Rune Dart P 	RUNE	RUNE_DART_P_
14549	Dragon Dart P 	UNKNOWN	DRAGON_DART_P_
14550	Bronze Dart P  	UNKNOWN	BRONZE_DART_P__
14551	Iron Dart P  	UNKNOWN	IRON_DART_P__
14552	Steel Dart P  	UNKNOWN	STEEL_DART_P__
14553	Black Dart P  	UNKNOWN	BLACK_DART_P__
14554	Mithril Dart P  	UNKNOWN	MITHRIL_DART_P__
14555	Adamant Dart P  	UNKNOWN	ADAMANT_DART_P__
14556	Rune Dart P  	RUNE	RUNE_DART_P__
14557	Dragon Dart P  	UNKNOWN	DRAGON_DART_P__
14558	Longbow	GEAR	LONGBOW
14559	Shortbow	GEAR	SHORTBOW
14560	Oak Shortbow	GEAR	OAK_SHORTBOW
14561	Oak Longbow	GEAR	OAK_LONGBOW
14562	Oak Longbow Signed	GEAR	OAK_LONGBOW_SIGNED
14563	Willow Longbow	GEAR	WILLOW_LONGBOW
14564	Willow Shortbow	GEAR	WILLOW_SHORTBOW
14565	Maple Longbow	GEAR	MAPLE_LONGBOW
14566	Maple Shortbow	GEAR	MAPLE_SHORTBOW
14567	Yew Longbow	GEAR	YEW_LONGBOW
14568	Yew Shortbow	GEAR	YEW_SHORTBOW
14569	Magic Longbow	GEAR	MAGIC_LONGBOW
14570	Magic Shortbow	GEAR	MAGIC_SHORTBOW
14571	Daganoth Cave Magic Shortbow	GEAR	DAGANOTH_CAVE_MAGIC_SHORTBOW
14572	Bronze Arrow	UNKNOWN	BRONZE_ARROW
14573	Iron Arrow	UNKNOWN	IRON_ARROW
14574	Steel Arrow	UNKNOWN	STEEL_ARROW
14575	Mithril Arrow	UNKNOWN	MITHRIL_ARROW
14576	Adamant Arrow	UNKNOWN	ADAMANT_ARROW
14577	Rune Arrow	RUNE	RUNE_ARROW
14578	Dragon Arrow	UNKNOWN	DRAGON_ARROW
14579	Litarrow	UNKNOWN	LITARROW
14580	Unlitarrow	UNKNOWN	UNLITARROW
14581	Iron Unlitarrow	UNKNOWN	IRON_UNLITARROW
14582	Iron Litarrow	UNKNOWN	IRON_LITARROW
14583	Steel Unlitarrow	UNKNOWN	STEEL_UNLITARROW
14584	Steel Litarrow	UNKNOWN	STEEL_LITARROW
14585	Mithril Unlitarrow	UNKNOWN	MITHRIL_UNLITARROW
14586	Mithril Litarrow	UNKNOWN	MITHRIL_LITARROW
14587	Adamant Unlitarrow	UNKNOWN	ADAMANT_UNLITARROW
14588	Adamant Litarrow	UNKNOWN	ADAMANT_LITARROW
14589	Rune Unlitarrow	RUNE	RUNE_UNLITARROW
14590	Rune Litarrow	RUNE	RUNE_LITARROW
14591	Dragon Unlitarrow	UNKNOWN	DRAGON_UNLITARROW
14592	Dragon Litarrow	UNKNOWN	DRAGON_LITARROW
14593	Bronze Arrow P	UNKNOWN	BRONZE_ARROW_P
14594	Iron Arrow P	UNKNOWN	IRON_ARROW_P
14595	Steel Arrow P	UNKNOWN	STEEL_ARROW_P
14596	Mithril Arrow P	UNKNOWN	MITHRIL_ARROW_P
14597	Adamant Arrow P	UNKNOWN	ADAMANT_ARROW_P
14598	Rune Arrow P	RUNE	RUNE_ARROW_P
14599	Dragon Arrow P	UNKNOWN	DRAGON_ARROW_P
14600	Bronze Arrow P 	UNKNOWN	BRONZE_ARROW_P_
14601	Iron Arrow P 	UNKNOWN	IRON_ARROW_P_
14602	Steel Arrow P 	UNKNOWN	STEEL_ARROW_P_
14603	Mithril Arrow P 	UNKNOWN	MITHRIL_ARROW_P_
14604	Adamant Arrow P 	UNKNOWN	ADAMANT_ARROW_P_
14605	Rune Arrow P 	RUNE	RUNE_ARROW_P_
14606	Dragon Arrow P 	UNKNOWN	DRAGON_ARROW_P_
14607	Bronze Arrow P  	UNKNOWN	BRONZE_ARROW_P__
14608	Iron Arrow P  	UNKNOWN	IRON_ARROW_P__
14609	Steel Arrow P  	UNKNOWN	STEEL_ARROW_P__
14610	Mithril Arrow P  	UNKNOWN	MITHRIL_ARROW_P__
14611	Adamant Arrow P  	UNKNOWN	ADAMANT_ARROW_P__
14612	Rune Arrow P  	RUNE	RUNE_ARROW_P__
14613	Dragon Arrow P  	UNKNOWN	DRAGON_ARROW_P__
14614	Edgevilledungeonkey	UNKNOWN	EDGEVILLEDUNGEONKEY
14615	Keyhalf1	UNKNOWN	KEYHALF1
14616	Keyhalf2	UNKNOWN	KEYHALF2
14617	Crystal Key	UNKNOWN	CRYSTAL_KEY
14618	Muddy Key	UNKNOWN	MUDDY_KEY
14619	Sinister Key	UNKNOWN	SINISTER_KEY
14620	Bronze Halberd	UNKNOWN	BRONZE_HALBERD
14621	Iron Halberd	UNKNOWN	IRON_HALBERD
14622	Steel Halberd	UNKNOWN	STEEL_HALBERD
14623	Black Halberd	UNKNOWN	BLACK_HALBERD
14624	Mithril Halberd	UNKNOWN	MITHRIL_HALBERD
14625	Adamant Halberd	UNKNOWN	ADAMANT_HALBERD
14626	Rune Halberd	RUNE	RUNE_HALBERD
14627	Dragon Halberd	UNKNOWN	DRAGON_HALBERD
14628	Farmers Fork	UNKNOWN	FARMERS_FORK
14629	Halberd	UNKNOWN	HALBERD
14630	Warhammer	SKILLING	WARHAMMER
14631	Javelin	UNKNOWN	JAVELIN
14632	Scythe	UNKNOWN	SCYTHE
14633	Bronze Dagger	GEAR	BRONZE_DAGGER
14634	Iron Dagger	GEAR	IRON_DAGGER
14635	Steel Dagger	GEAR	STEEL_DAGGER
14636	Black Dagger	GEAR	BLACK_DAGGER
14637	Mithril Dagger	GEAR	MITHRIL_DAGGER
14638	Adamant Dagger	GEAR	ADAMANT_DAGGER
14639	Rune Dagger	RUNE	RUNE_DAGGER
14640	Dragon Dagger	GEAR	DRAGON_DAGGER
14641	Bronze Dagger P	GEAR	BRONZE_DAGGER_P
14642	Iron Dagger P	GEAR	IRON_DAGGER_P
14643	Steel Dagger P	GEAR	STEEL_DAGGER_P
14644	Black Dagger P	GEAR	BLACK_DAGGER_P
14645	Mithril Dagger P	GEAR	MITHRIL_DAGGER_P
14646	Adamant Dagger P	GEAR	ADAMANT_DAGGER_P
14647	Rune Dagger P	RUNE	RUNE_DAGGER_P
14648	Dragon Dagger P	GEAR	DRAGON_DAGGER_P
14649	Poisoned Dagger P	GEAR	POISONED_DAGGER_P
14650	Bronze Dagger P 	GEAR	BRONZE_DAGGER_P_
14651	Iron Dagger P 	GEAR	IRON_DAGGER_P_
14652	Steel Dagger P 	GEAR	STEEL_DAGGER_P_
14653	Black Dagger P 	GEAR	BLACK_DAGGER_P_
14654	Mithril Dagger P 	GEAR	MITHRIL_DAGGER_P_
14655	Adamant Dagger P 	GEAR	ADAMANT_DAGGER_P_
14656	Rune Dagger P 	RUNE	RUNE_DAGGER_P_
14657	Dragon Dagger P 	GEAR	DRAGON_DAGGER_P_
14658	Poisoned Dagger P 	GEAR	POISONED_DAGGER_P_
14659	Bronze Dagger P  	GEAR	BRONZE_DAGGER_P__
14660	Iron Dagger P  	GEAR	IRON_DAGGER_P__
14661	Steel Dagger P  	GEAR	STEEL_DAGGER_P__
14662	Black Dagger P  	GEAR	BLACK_DAGGER_P__
14663	Mithril Dagger P  	GEAR	MITHRIL_DAGGER_P__
14664	Adamant Dagger P  	GEAR	ADAMANT_DAGGER_P__
14665	Rune Dagger P  	RUNE	RUNE_DAGGER_P__
14666	Dragon Dagger P  	GEAR	DRAGON_DAGGER_P__
14667	Poisoned Dagger P  	GEAR	POISONED_DAGGER_P__
14668	Iron Mace	GEAR	IRON_MACE
14669	Bronze Mace	GEAR	BRONZE_MACE
14670	Steel Mace	GEAR	STEEL_MACE
14671	Black Mace	GEAR	BLACK_MACE
14672	Mithril Mace	GEAR	MITHRIL_MACE
14673	Adamant Mace	GEAR	ADAMANT_MACE
14674	Rune Mace	RUNE	RUNE_MACE
14675	Dragon Mace	GEAR	DRAGON_MACE
14676	Plainstaff	GEAR	PLAINSTAFF
14677	Staff Of Air	GEAR	STAFF_OF_AIR
14678	Staff Of Water	GEAR	STAFF_OF_WATER
14679	Staff Of Earth	GEAR	STAFF_OF_EARTH
14680	Staff Of Fire	GEAR	STAFF_OF_FIRE
14681	Magic Staff	GEAR	MAGIC_STAFF
14682	Battlestaff	GEAR	BATTLESTAFF
14683	Fire Battlestaff	GEAR	FIRE_BATTLESTAFF
14684	Water Battlestaff	GEAR	WATER_BATTLESTAFF
14685	Air Battlestaff	GEAR	AIR_BATTLESTAFF
14686	Earth Battlestaff	GEAR	EARTH_BATTLESTAFF
14687	Mystic Fire Staff	GEAR	MYSTIC_FIRE_STAFF
14688	Mystic Water Staff	GEAR	MYSTIC_WATER_STAFF
14689	Mystic Air Staff	GEAR	MYSTIC_AIR_STAFF
14690	Mystic Earth Staff	GEAR	MYSTIC_EARTH_STAFF
14691	Ibanstaff	GEAR	IBANSTAFF
14692	Brokenibanstaff	GEAR	BROKENIBANSTAFF
14693	Lava Battlestaff	GEAR	LAVA_BATTLESTAFF
14694	Mystic Lava Staff	GEAR	MYSTIC_LAVA_STAFF
14695	Mud Battlestaff	GEAR	MUD_BATTLESTAFF
14696	Mystic Mud Staff	GEAR	MYSTIC_MUD_STAFF
14697	Steam Battlestaff	GEAR	STEAM_BATTLESTAFF
14698	Mystic Steam Battlestaff	GEAR	MYSTIC_STEAM_BATTLESTAFF
14699	Steam Battlestaff Pretty	GEAR	STEAM_BATTLESTAFF_PRETTY
14700	Mystic Steam Battlestaff Pretty	GEAR	MYSTIC_STEAM_BATTLESTAFF_PRETTY
14701	Smoke Battlestaff	GEAR	SMOKE_BATTLESTAFF
14702	Mystic Smoke Battlestaff	GEAR	MYSTIC_SMOKE_BATTLESTAFF
14703	Sotd	UNKNOWN	SOTD
14704	Toxic Sotd Charged	UNKNOWN	TOXIC_SOTD_CHARGED
14705	Bronze Axe	SKILLING	BRONZE_AXE
14706	Iron Axe	SKILLING	IRON_AXE
14707	Steel Axe	SKILLING	STEEL_AXE
14708	Mithril Axe	SKILLING	MITHRIL_AXE
14709	Adamant Axe	SKILLING	ADAMANT_AXE
14710	Rune Axe	RUNE	RUNE_AXE
14711	Dragon Axe	SKILLING	DRAGON_AXE
14712	Black Axe	SKILLING	BLACK_AXE
14713	Bronze Battleaxe	SKILLING	BRONZE_BATTLEAXE
14714	Iron Battleaxe	SKILLING	IRON_BATTLEAXE
14715	Steel Battleaxe	SKILLING	STEEL_BATTLEAXE
14716	Black Battleaxe	SKILLING	BLACK_BATTLEAXE
14717	Mithril Battleaxe	SKILLING	MITHRIL_BATTLEAXE
14718	Adamant Battleaxe	SKILLING	ADAMANT_BATTLEAXE
14719	Rune Battleaxe	RUNE	RUNE_BATTLEAXE
14720	Dragon Battleaxe	SKILLING	DRAGON_BATTLEAXE
14721	Iron Warhammer	SKILLING	IRON_WARHAMMER
14722	Bronze Warhammer	SKILLING	BRONZE_WARHAMMER
14723	Steel Warhammer	SKILLING	STEEL_WARHAMMER
14724	Black Warhammer	SKILLING	BLACK_WARHAMMER
14725	Mithril Warhammer	SKILLING	MITHRIL_WARHAMMER
14726	Adamnt Warhammer	SKILLING	ADAMNT_WARHAMMER
14727	Rune Warhammer	RUNE	RUNE_WARHAMMER
14728	Dragon Warhammer	SKILLING	DRAGON_WARHAMMER
14729	Milking Stool	UNKNOWN	MILKING_STOOL
14730	Bronze Sword	GEAR	BRONZE_SWORD
14731	Iron Sword	GEAR	IRON_SWORD
14732	Steel Sword	GEAR	STEEL_SWORD
14733	Black Sword	GEAR	BLACK_SWORD
14734	Mithril Sword	GEAR	MITHRIL_SWORD
14735	Adamant Sword	GEAR	ADAMANT_SWORD
14736	Rune Sword	RUNE	RUNE_SWORD
14737	Bronze Longsword	GEAR	BRONZE_LONGSWORD
14738	Iron Longsword	GEAR	IRON_LONGSWORD
14739	Steel Longsword	GEAR	STEEL_LONGSWORD
14740	Black Longsword	GEAR	BLACK_LONGSWORD
14741	Mithril Longsword	GEAR	MITHRIL_LONGSWORD
14742	Adamant Longsword	GEAR	ADAMANT_LONGSWORD
14743	Rune Longsword	RUNE	RUNE_LONGSWORD
14744	Dragon Longsword	GEAR	DRAGON_LONGSWORD
14745	Bronze 2H Sword	GEAR	BRONZE_2H_SWORD
14746	Iron 2H Sword	GEAR	IRON_2H_SWORD
14747	Steel 2H Sword	GEAR	STEEL_2H_SWORD
14748	Black 2H Sword	GEAR	BLACK_2H_SWORD
14749	Mithril 2H Sword	GEAR	MITHRIL_2H_SWORD
14750	Adamant 2H Sword	GEAR	ADAMANT_2H_SWORD
14751	Rune 2H Sword	RUNE	RUNE_2H_SWORD
14752	Bronze Scimitar	GEAR	BRONZE_SCIMITAR
14753	Iron Scimitar	GEAR	IRON_SCIMITAR
14754	Steel Scimitar	GEAR	STEEL_SCIMITAR
14755	Black Scimitar	GEAR	BLACK_SCIMITAR
14756	Mithril Scimitar	GEAR	MITHRIL_SCIMITAR
14757	Adamant Scimitar	GEAR	ADAMANT_SCIMITAR
14758	Rune Scimitar	RUNE	RUNE_SCIMITAR
14759	Dragon Scimitar	GEAR	DRAGON_SCIMITAR
14760	Bronze Pickaxe	SKILLING	BRONZE_PICKAXE
14761	Iron Pickaxe	SKILLING	IRON_PICKAXE
14762	Steel Pickaxe	SKILLING	STEEL_PICKAXE
14763	Adamant Pickaxe	SKILLING	ADAMANT_PICKAXE
14764	Mithril Pickaxe	SKILLING	MITHRIL_PICKAXE
14765	Rune Pickaxe	RUNE	RUNE_PICKAXE
14766	Dragon Pickaxe	SKILLING	DRAGON_PICKAXE
14767	Dragon Pickaxe Pretty	SKILLING	DRAGON_PICKAXE_PRETTY
14768	Bronze Spear	UNKNOWN	BRONZE_SPEAR
14769	Iron Spear	UNKNOWN	IRON_SPEAR
14770	Steel Spear	UNKNOWN	STEEL_SPEAR
14771	Mithril Spear	UNKNOWN	MITHRIL_SPEAR
14772	Adamant Spear	UNKNOWN	ADAMANT_SPEAR
14773	Rune Spear	RUNE	RUNE_SPEAR
14774	Dragon Spear	UNKNOWN	DRAGON_SPEAR
14775	Bronze Spear P	UNKNOWN	BRONZE_SPEAR_P
14776	Iron Spear P	UNKNOWN	IRON_SPEAR_P
14777	Steel Spear P	UNKNOWN	STEEL_SPEAR_P
14778	Mithril Spear P	UNKNOWN	MITHRIL_SPEAR_P
14779	Adamant Spear P	UNKNOWN	ADAMANT_SPEAR_P
14780	Rune Spear P	RUNE	RUNE_SPEAR_P
14781	Dragon Spear P	UNKNOWN	DRAGON_SPEAR_P
14782	Bronze Spear P 	UNKNOWN	BRONZE_SPEAR_P_
14783	Iron Spear P 	UNKNOWN	IRON_SPEAR_P_
14784	Steel Spear P 	UNKNOWN	STEEL_SPEAR_P_
14785	Mithril Spear P 	UNKNOWN	MITHRIL_SPEAR_P_
14786	Adamant Spear P 	UNKNOWN	ADAMANT_SPEAR_P_
14787	Rune Spear P 	RUNE	RUNE_SPEAR_P_
14788	Dragon Spear P 	UNKNOWN	DRAGON_SPEAR_P_
14789	Bronze Spear P  	UNKNOWN	BRONZE_SPEAR_P__
14790	Iron Spear P  	UNKNOWN	IRON_SPEAR_P__
14791	Steel Spear P  	UNKNOWN	STEEL_SPEAR_P__
14792	Mithril Spear P  	UNKNOWN	MITHRIL_SPEAR_P__
14793	Adamant Spear P  	UNKNOWN	ADAMANT_SPEAR_P__
14794	Rune Spear P  	RUNE	RUNE_SPEAR_P__
14795	Dragon Spear P  	UNKNOWN	DRAGON_SPEAR_P__
14796	Tbwt Bronze Spear Kp	UNKNOWN	TBWT_BRONZE_SPEAR_KP
14797	Tbwt Iron Spear Kp	UNKNOWN	TBWT_IRON_SPEAR_KP
14798	Tbwt Steel Spear Kp	UNKNOWN	TBWT_STEEL_SPEAR_KP
14799	Tbwt Black Spear Kp	UNKNOWN	TBWT_BLACK_SPEAR_KP
14800	Tbwt Mithril Spear Kp	UNKNOWN	TBWT_MITHRIL_SPEAR_KP
14801	Tbwt Adamant Spear Kp	UNKNOWN	TBWT_ADAMANT_SPEAR_KP
14802	Tbwt Rune Spear Kp	RUNE	TBWT_RUNE_SPEAR_KP
14803	Tbwt Dragon Spear Kp	UNKNOWN	TBWT_DRAGON_SPEAR_KP
14804	Poh Shield Arrav	GEAR	POH_SHIELD_ARRAV
14805	Poh Shield Asgarnia	GEAR	POH_SHIELD_ASGARNIA
14806	Poh Shield Dorgeshuun	GEAR	POH_SHIELD_DORGESHUUN
14807	Poh Shield Dragon	GEAR	POH_SHIELD_DRAGON
14808	Poh Shield Fairy	GEAR	POH_SHIELD_FAIRY
14809	Poh Shield Guthix	GEAR	POH_SHIELD_GUTHIX
14810	Poh Shield Ham	GEAR	POH_SHIELD_HAM
14811	Poh Shield Horse	GEAR	POH_SHIELD_HORSE
14812	Poh Shield Jogre	GEAR	POH_SHIELD_JOGRE
14813	Poh Shield Kandarin	GEAR	POH_SHIELD_KANDARIN
14814	Poh Shield Misthalin	GEAR	POH_SHIELD_MISTHALIN
14815	Poh Shield Money	GEAR	POH_SHIELD_MONEY
14816	Poh Shield Saradomin	GEAR	POH_SHIELD_SARADOMIN
14817	Poh Shield Skull	GEAR	POH_SHIELD_SKULL
14818	Poh Shield Varrock	GEAR	POH_SHIELD_VARROCK
14819	Poh Shield Zamorak	GEAR	POH_SHIELD_ZAMORAK
14820	Poh Banner Arrav	UNKNOWN	POH_BANNER_ARRAV
14821	Poh Banner Asgarnia	UNKNOWN	POH_BANNER_ASGARNIA
14822	Poh Banner Dorgeshuun	UNKNOWN	POH_BANNER_DORGESHUUN
14823	Poh Banner Dragon	UNKNOWN	POH_BANNER_DRAGON
14824	Poh Banner Fairy	UNKNOWN	POH_BANNER_FAIRY
14825	Poh Banner Guthix	UNKNOWN	POH_BANNER_GUTHIX
14826	Poh Banner Ham	UNKNOWN	POH_BANNER_HAM
14827	Poh Banner Horse	UNKNOWN	POH_BANNER_HORSE
14828	Poh Banner Jogre	UNKNOWN	POH_BANNER_JOGRE
14829	Poh Banner Kandarin	UNKNOWN	POH_BANNER_KANDARIN
14830	Poh Banner Misthalin	UNKNOWN	POH_BANNER_MISTHALIN
14831	Poh Banner Money	UNKNOWN	POH_BANNER_MONEY
14832	Poh Banner Saradomin	UNKNOWN	POH_BANNER_SARADOMIN
14833	Poh Banner Skull	UNKNOWN	POH_BANNER_SKULL
14834	Poh Banner Varrock	UNKNOWN	POH_BANNER_VARROCK
14835	Poh Banner Zamorak	UNKNOWN	POH_BANNER_ZAMORAK
14836	Poh Helmet Arrav	GEAR	POH_HELMET_ARRAV
14837	Poh Helmet Asgarnia	GEAR	POH_HELMET_ASGARNIA
14838	Poh Helmet Dorgeshuun	GEAR	POH_HELMET_DORGESHUUN
14839	Poh Helmet Dragon	GEAR	POH_HELMET_DRAGON
14840	Poh Helmet Fairy	GEAR	POH_HELMET_FAIRY
14841	Poh Helmet Guthix	GEAR	POH_HELMET_GUTHIX
14842	Poh Helmet Ham	GEAR	POH_HELMET_HAM
14843	Poh Helmet Horse	GEAR	POH_HELMET_HORSE
14844	Poh Helmet Jogre	GEAR	POH_HELMET_JOGRE
14845	Poh Helmet Kandarin	GEAR	POH_HELMET_KANDARIN
14846	Poh Helmet Misthalin	GEAR	POH_HELMET_MISTHALIN
14847	Poh Helmet Money	GEAR	POH_HELMET_MONEY
14848	Poh Helmet Saradomin	GEAR	POH_HELMET_SARADOMIN
14849	Poh Helmet Skull	GEAR	POH_HELMET_SKULL
14850	Poh Helmet Varrock	GEAR	POH_HELMET_VARROCK
14851	Poh Helmet Zamorak	GEAR	POH_HELMET_ZAMORAK
14852	Poh Shield Arrav Rune	RUNE	POH_SHIELD_ARRAV_RUNE
14853	Poh Shield Asgarnia Rune	RUNE	POH_SHIELD_ASGARNIA_RUNE
14854	Poh Shield Dorgeshuun Rune	RUNE	POH_SHIELD_DORGESHUUN_RUNE
14855	Poh Shield Dragon Rune	RUNE	POH_SHIELD_DRAGON_RUNE
14856	Poh Shield Fairy Rune	RUNE	POH_SHIELD_FAIRY_RUNE
14857	Poh Shield Guthix Rune	RUNE	POH_SHIELD_GUTHIX_RUNE
14858	Poh Shield Ham Rune	RUNE	POH_SHIELD_HAM_RUNE
14859	Poh Shield Horse Rune	RUNE	POH_SHIELD_HORSE_RUNE
14860	Poh Shield Jogre Rune	RUNE	POH_SHIELD_JOGRE_RUNE
14861	Poh Shield Kandarin Rune	RUNE	POH_SHIELD_KANDARIN_RUNE
14862	Poh Shield Misthalin Rune	RUNE	POH_SHIELD_MISTHALIN_RUNE
14863	Poh Shield Money Rune	RUNE	POH_SHIELD_MONEY_RUNE
14864	Poh Shield Saradomin Rune	RUNE	POH_SHIELD_SARADOMIN_RUNE
14865	Poh Shield Skull Rune	RUNE	POH_SHIELD_SKULL_RUNE
14866	Poh Shield Varrock Rune	RUNE	POH_SHIELD_VARROCK_RUNE
14867	Poh Shield Zamorak Rune	RUNE	POH_SHIELD_ZAMORAK_RUNE
14868	Poh Helmet Arrav Rune	RUNE	POH_HELMET_ARRAV_RUNE
14869	Poh Helmet Asgarnia Rune	RUNE	POH_HELMET_ASGARNIA_RUNE
14870	Poh Helmet Dorgeshuun Rune	RUNE	POH_HELMET_DORGESHUUN_RUNE
14871	Poh Helmet Dragon Rune	RUNE	POH_HELMET_DRAGON_RUNE
14872	Poh Helmet Fairy Rune	RUNE	POH_HELMET_FAIRY_RUNE
14873	Poh Helmet Guthix Rune	RUNE	POH_HELMET_GUTHIX_RUNE
14874	Poh Helmet Ham Rune	RUNE	POH_HELMET_HAM_RUNE
14875	Poh Helmet Horse Rune	RUNE	POH_HELMET_HORSE_RUNE
14876	Poh Helmet Jogre Rune	RUNE	POH_HELMET_JOGRE_RUNE
14877	Poh Helmet Kandarin Rune	RUNE	POH_HELMET_KANDARIN_RUNE
14878	Poh Helmet Misthalin Rune	RUNE	POH_HELMET_MISTHALIN_RUNE
14879	Poh Helmet Money Rune	RUNE	POH_HELMET_MONEY_RUNE
14880	Poh Helmet Saradomin Rune	RUNE	POH_HELMET_SARADOMIN_RUNE
14881	Poh Helmet Skull Rune	RUNE	POH_HELMET_SKULL_RUNE
14882	Poh Helmet Varrock Rune	RUNE	POH_HELMET_VARROCK_RUNE
14883	Poh Helmet Zamorak Rune	RUNE	POH_HELMET_ZAMORAK_RUNE
14884	Poh Tablet Varrockteleport	TELEPORT	POH_TABLET_VARROCKTELEPORT
14885	Poh Tablet Lumbridgeteleport	TELEPORT	POH_TABLET_LUMBRIDGETELEPORT
14886	Poh Tablet Faladorteleport	TELEPORT	POH_TABLET_FALADORTELEPORT
14887	Poh Tablet Camelotteleport	TELEPORT	POH_TABLET_CAMELOTTELEPORT
14888	Poh Tablet Ardougneteleport	TELEPORT	POH_TABLET_ARDOUGNETELEPORT
14889	Poh Tablet Watchtowerteleport	TELEPORT	POH_TABLET_WATCHTOWERTELEPORT
14890	Poh Tablet Teleporttohouse	TELEPORT	POH_TABLET_TELEPORTTOHOUSE
14891	Poh Tablet Bonestobananas	TELEPORT	POH_TABLET_BONESTOBANANAS
14892	Poh Tablet Bonestopeaches	TELEPORT	POH_TABLET_BONESTOPEACHES
14893	Poh Tablet Enchantsapphire	TELEPORT	POH_TABLET_ENCHANTSAPPHIRE
14894	Poh Tablet Enchantemerald	TELEPORT	POH_TABLET_ENCHANTEMERALD
14895	Poh Tablet Enchantruby	TELEPORT	POH_TABLET_ENCHANTRUBY
14896	Poh Tablet Enchantdiamond	TELEPORT	POH_TABLET_ENCHANTDIAMOND
14897	Poh Tablet Enchantdragonstone	TELEPORT	POH_TABLET_ENCHANTDRAGONSTONE
14898	Poh Tablet Enchantonyx	TELEPORT	POH_TABLET_ENCHANTONYX
14899	Poh Tablet Telegrab	TELEPORT	POH_TABLET_TELEGRAB
14900	Poh Trophydrop Crawlinghand	UNKNOWN	POH_TROPHYDROP_CRAWLINGHAND
14901	Poh Trophydrop Cockatrice	UNKNOWN	POH_TROPHYDROP_COCKATRICE
14902	Poh Trophydrop Basilisk	UNKNOWN	POH_TROPHYDROP_BASILISK
14903	Poh Trophydrop Kurask	UNKNOWN	POH_TROPHYDROP_KURASK
14904	Poh Trophydrop Abyssaldemon	UNKNOWN	POH_TROPHYDROP_ABYSSALDEMON
14905	Poh Trophydrop Kbd	UNKNOWN	POH_TROPHYDROP_KBD
14906	Poh Trophydrop Kalphitequeen	UNKNOWN	POH_TROPHYDROP_KALPHITEQUEEN
14907	Poh Trophydrop Crawlinghand Stuffed	UNKNOWN	POH_TROPHYDROP_CRAWLINGHAND_STUFFED
14908	Poh Trophydrop Cockatrice Stuffed	UNKNOWN	POH_TROPHYDROP_COCKATRICE_STUFFED
14909	Poh Trophydrop Basilisk Stuffed	UNKNOWN	POH_TROPHYDROP_BASILISK_STUFFED
14910	Poh Trophydrop Kurask Stuffed	UNKNOWN	POH_TROPHYDROP_KURASK_STUFFED
14911	Poh Trophydrop Abyssaldemon Stuffed	UNKNOWN	POH_TROPHYDROP_ABYSSALDEMON_STUFFED
14912	Poh Trophydrop Kbd Stuffed	UNKNOWN	POH_TROPHYDROP_KBD_STUFFED
14913	Poh Trophydrop Kalphitequeen Stuffed	UNKNOWN	POH_TROPHYDROP_KALPHITEQUEEN_STUFFED
