item_id	display_name	constant_name	source_category	final_category	changed_by_rules	fallback_review
28422	Rations	DT2_GHORROCK_RATIONS	UNKNOWN	CLEANUP	False	True
28423	Requisition note	DT2_GHORROCK_REQUISITION_NOTE	UNKNOWN	CLEANUP	False	True
28424	Grid note	DT2_GHORROCK_SQUARE_CIPHER	UNKNOWN	CLEANUP	False	True
28425	Code converter	DT2_GHORROCK_CODE_CONVERTER	UNKNOWN	CLEANUP	False	True
28426	Magic lantern	DT2_GHORROCK_LANTERN	UNKNOWN	CLEANUP	False	True
28427	Strange slider	DT2_GHORROCK_SLIDING_CIPHER	UNKNOWN	CLEANUP	False	True
28428	Library note	DT2_GHORROCK_LIBRARY_NOTE	UNKNOWN	CLEANUP	False	True
28429	Warning letter	DT2_GHORROCK_HINT_NOTE	UNKNOWN	CLEANUP	False	True
28430	Odd key	DT2_DUKE_MEDALLION_KEY	UNKNOWN	CLEANUP	False	True
28431	Orders note	DT2_GHORROCK_ORDERS_NOTE	UNKNOWN	CLEANUP	False	True
28432	Refugees note	DT2_GHORROCK_REFUGEES_NOTE	UNKNOWN	CLEANUP	False	True
28433	Request note	DT2_GHORROCK_REQUEST_NOTE	UNKNOWN	CLEANUP	False	True
28434	Prayer note	DT2_GHORROCK_PRAYER_NOTE	UNKNOWN	CLEANUP	False	True
28435	Thank you note	DT2_GHORROCK_THANKYOU_NOTE	UNKNOWN	CLEANUP	False	True
28436	Protest note	DT2_GHORROCK_PROTEST_NOTE	UNKNOWN	CLEANUP	False	True
28437	Evacuation note	DT2_GHORROCK_EVACUATION_NOTE	UNKNOWN	CLEANUP	False	True
28441	Slimy key	DT2_SCAR_CHEST_KEY	UNKNOWN	CLEANUP	False	True
28442	Gunpowder	DT2_SCAR_GUNPOWDER	UNKNOWN	CLEANUP	False	True
28444	Withered note	DT2_SCAR_MAZE_NOTE	UNKNOWN	CLEANUP	False	True
28445	Earth nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_EARTH	UNKNOWN	CLEANUP	False	True
28446	Water nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_WATER	UNKNOWN	CLEANUP	False	True
28447	Fire nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_FIRE	UNKNOWN	CLEANUP	False	True
28448	Air nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_AIR	UNKNOWN	CLEANUP	False	True
28449	Mind nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_MIND	UNKNOWN	CLEANUP	False	True
28450	Soul nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_SOUL	UNKNOWN	CLEANUP	False	True
28451	Nature nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_NATURE	UNKNOWN	CLEANUP	False	True
28452	Smoke nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_SMOKE	UNKNOWN	CLEANUP	False	True
28453	Blood nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_BLOOD	UNKNOWN	CLEANUP	False	True
28454	Law nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_LAW	UNKNOWN	CLEANUP	False	True
28455	Cosmic nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_COSMIC	UNKNOWN	CLEANUP	False	True
28456	Astral nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_ASTRAL	UNKNOWN	CLEANUP	False	True
28457	Wrath nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_WRATH	UNKNOWN	CLEANUP	False	True
28459	Steam nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_STEAM	UNKNOWN	CLEANUP	False	True
28460	Lava nerve	DT2_SCAR_MAZE_1_RITUAL_NERVE_LAVA	UNKNOWN	CLEANUP	False	True
28461	Abyssal observations	DT2_SCAR_MAZE_1_RITUAL_TRANSLATIONS	UNKNOWN	CLEANUP	False	True
28462	Crimson fibre	DT2_SCAR_MAZE_2_BLOOD_FIBRE_RED	UNKNOWN	CLEANUP	False	True
28463	Radiant fibre	DT2_SCAR_MAZE_2_BLOOD_FIBRE_WHITE	UNKNOWN	CLEANUP	False	True
28464	Illuminating lure	DT2_SCAR_MAZE_LIGHT_LURE	UNKNOWN	CLEANUP	False	True
28471	Stink bomb	STRANGLEWOOD_STINK_BOMB	UNKNOWN	CLEANUP	False	True
28472	Stranglewood Stink Bomb	STRANGLEWOOD_STINK_BOMB	UNKNOWN	CLEANUP	False	True
28473	Blood ancient sceptre (l)	ANCIENT_SCEPTRE_BLOOD_TROUVER	UNKNOWN	CLEANUP	False	True
28474	Ice ancient sceptre (l)	ANCIENT_SCEPTRE_ICE_TROUVER	UNKNOWN	CLEANUP	False	True
28475	Smoke ancient sceptre (l)	ANCIENT_SCEPTRE_SMOKE_TROUVER	UNKNOWN	CLEANUP	False	True
28476	Shadow ancient sceptre (l)	ANCIENT_SCEPTRE_SHADOW_TROUVER	UNKNOWN	CLEANUP	False	True
28477	Sigil of sustenance	SIGIL_OF_SUSTENANCE_ATTUNED	UNKNOWN	CLEANUP	False	True
28478	Sigil of sustenance	SIGIL_OF_SUSTENANCE_UNATTUNED	UNKNOWN	CLEANUP	False	True
28480	Sigil of hoarding	SIGIL_OF_HOARDING_ATTUNED	UNKNOWN	CLEANUP	False	True
28481	Sigil of hoarding	SIGIL_OF_HOARDING_UNATTUNED	UNKNOWN	CLEANUP	False	True
28483	Sigil of the alchemaniac	SIGIL_OF_THE_ALCHEMANIAC_ATTUNED	UNKNOWN	CLEANUP	False	True
28484	Sigil of the alchemaniac	SIGIL_OF_THE_ALCHEMANIAC_UNATTUNED	UNKNOWN	CLEANUP	False	True
28486	Sigil of the hunter	SIGIL_OF_THE_HUNTER_ATTUNED	UNKNOWN	CLEANUP	False	True
28487	Sigil of the hunter	SIGIL_OF_THE_HUNTER_UNATTUNED	UNKNOWN	CLEANUP	False	True
28489	Sigil of resistance	SIGIL_OF_RESISTANCE_ATTUNED	UNKNOWN	CLEANUP	False	True
28490	Sigil of resistance	SIGIL_OF_RESISTANCE_UNATTUNED	UNKNOWN	CLEANUP	False	True
28492	Sigil of agile fortune	SIGIL_OF_AGILE_FORTUNE_ATTUNED	UNKNOWN	CLEANUP	False	True
28493	Sigil of agile fortune	SIGIL_OF_AGILE_FORTUNE_UNATTUNED	UNKNOWN	CLEANUP	False	True
28495	Sigil of the food master	SIGIL_OF_THE_FOOD_MASTER_ATTUNED	UNKNOWN	CLEANUP	False	True
28496	Sigil of the food master	SIGIL_OF_THE_FOOD_MASTER_UNATTUNED	UNKNOWN	CLEANUP	False	True
28498	Sigil of the well fed	SIGIL_OF_THE_WELL_FED_ATTUNED	UNKNOWN	CLEANUP	False	True
28499	Sigil of the well fed	SIGIL_OF_THE_WELL_FED_UNATTUNED	UNKNOWN	CLEANUP	False	True
28501	Sigil of the infernal chef	SIGIL_OF_THE_INFERNAL_CHEF_ATTUNED	UNKNOWN	CLEANUP	False	True
28502	Sigil of the infernal chef	SIGIL_OF_THE_INFERNAL_CHEF_UNATTUNED	UNKNOWN	CLEANUP	False	True
28504	Sigil of the infernal smith	SIGIL_OF_THE_INFERNAL_SMITH_ATTUNED	UNKNOWN	CLEANUP	False	True
28505	Sigil of the infernal smith	SIGIL_OF_THE_INFERNAL_SMITH_UNATTUNED	UNKNOWN	CLEANUP	False	True
28507	Sigil of the lightbearer	SIGIL_OF_THE_LIGHTBEARER_ATTUNED	UNKNOWN	CLEANUP	False	True
28508	Sigil of the lightbearer	SIGIL_OF_THE_LIGHTBEARER_UNATTUNED	UNKNOWN	CLEANUP	False	True
28510	Sigil of the bloodhound	SIGIL_OF_THE_BLOODHOUND_ATTUNED	UNKNOWN	CLEANUP	False	True
28511	Sigil of the bloodhound	SIGIL_OF_THE_BLOODHOUND_UNATTUNED	UNKNOWN	CLEANUP	False	True
28513	Sigil of precision	SIGIL_OF_PRECISION_ATTUNED	UNKNOWN	CLEANUP	False	True
28514	Sigil of precision	SIGIL_OF_PRECISION_UNATTUNED	UNKNOWN	CLEANUP	False	True
28516	Sigil of the augmented thrall	SIGIL_OF_THE_AUGMENTED_THRALL_ATTUNED	UNKNOWN	CLEANUP	False	True
28517	Sigil of the augmented thrall	SIGIL_OF_THE_AUGMENTED_THRALL_UNATTUNED	UNKNOWN	CLEANUP	False	True
28519	Sigil of faith	SIGIL_OF_FAITH_ATTUNED	UNKNOWN	CLEANUP	False	True
28520	Sigil of faith	SIGIL_OF_FAITH_UNATTUNED	UNKNOWN	CLEANUP	False	True
28522	Sigil of titanium	SIGIL_OF_TITANIUM_ATTUNED	UNKNOWN	CLEANUP	False	True
28523	Sigil of titanium	SIGIL_OF_TITANIUM_UNATTUNED	UNKNOWN	CLEANUP	False	True
28525	Sigil of the ninja	SIGIL_OF_THE_NINJA_ATTUNED	UNKNOWN	CLEANUP	False	True
28526	Sigil of the ninja	SIGIL_OF_THE_NINJA_UNATTUNED	UNKNOWN	CLEANUP	False	True
28528	Sigil of woodcraft	SIGIL_OF_WOODCRAFT_ATTUNED	UNKNOWN	CLEANUP	False	True
28529	Sigil of woodcraft	SIGIL_OF_WOODCRAFT_UNATTUNED	UNKNOWN	CLEANUP	False	True
28531	Corrupted voidwaker	DEADMAN_BLIGHTED_VOIDWAKER	UNKNOWN	CLEANUP	False	True
28532	Deadman Blighted Voidwaker	DEADMAN_BLIGHTED_VOIDWAKER	UNKNOWN	CLEANUP	False	True
28533	Deadman Blighted Voidwaker	DEADMAN_BLIGHTED_VOIDWAKER	UNKNOWN	CLEANUP	False	True
28534	Corrupted dragon claws	DEADMAN_BLIGHTED_DRAGON_CLAWS	UNKNOWN	CLEANUP	False	True
28535	Deadman Blighted Dragon Claws	DEADMAN_BLIGHTED_DRAGON_CLAWS	UNKNOWN	CLEANUP	False	True
28536	Deadman Blighted Dragon Claws	DEADMAN_BLIGHTED_DRAGON_CLAWS	UNKNOWN	CLEANUP	False	True
28538	Deadman Blighted Ags	DEADMAN_BLIGHTED_AGS	UNKNOWN	CLEANUP	False	True
28539	Deadman Blighted Ags	DEADMAN_BLIGHTED_AGS	UNKNOWN	CLEANUP	False	True
28543	Corrupted scythe of vitur	DEADMAN_BLIGHTED_SCYTHE_OF_VITUR	UNKNOWN	CLEANUP	False	True
28544	Deadman Blighted Scythe Of Vitur	DEADMAN_BLIGHTED_SCYTHE_OF_VITUR	UNKNOWN	CLEANUP	False	True
28545	Corrupted scythe of vitur (uncharged)	DEADMAN_BLIGHTED_SCYTHE_OF_VITUR_UNCHARGED	UNKNOWN	CLEANUP	False	True
28546	Deadman Blighted Scythe Of Vitur Uncharged	DEADMAN_BLIGHTED_SCYTHE_OF_VITUR_UNCHARGED	UNKNOWN	CLEANUP	False	True
28547	Corrupted tumeken's shadow	DEADMAN_BLIGHTED_TUMEKENS_SHADOW	UNKNOWN	CLEANUP	False	True
28548	Deadman Blighted Tumekens Shadow	DEADMAN_BLIGHTED_TUMEKENS_SHADOW	UNKNOWN	CLEANUP	False	True
28549	Corrupted tumeken's shadow (uncharged)	DEADMAN_BLIGHTED_TUMEKENS_SHADOW_UNCHARGED	UNKNOWN	CLEANUP	False	True
28550	Deadman Blighted Tumekens Shadow Uncharged	DEADMAN_BLIGHTED_TUMEKENS_SHADOW_UNCHARGED	UNKNOWN	CLEANUP	False	True
28551	Fremennik quest lamp	DEADMAN_QUEST_LAMP_TIER_1	UNKNOWN	CLEANUP	False	True
28552	Elf quest lamp	DEADMAN_QUEST_LAMP_TIER_2	UNKNOWN	CLEANUP	False	True
28553	Gnome quest lamp	DEADMAN_QUEST_LAMP_TIER_3	UNKNOWN	CLEANUP	False	True
28554	Mahjarrat 1 quest lamp	DEADMAN_QUEST_LAMP_TIER_4	UNKNOWN	CLEANUP	False	True
28561	Trinket of vengeance	MAGIC_ROCK_OF_VENGEANCE	UNKNOWN	CLEANUP	False	True
28562	Magic Rock Of Vengeance	MAGIC_ROCK_OF_VENGEANCE	UNKNOWN	CLEANUP	False	True
28563	Magic Rock Of Vengeance	MAGIC_ROCK_OF_VENGEANCE	UNKNOWN	CLEANUP	False	True
28564	Trinket of fairies	MAGIC_ROCK_OF_FAIRIES	UNKNOWN	CLEANUP	False	True
28565	Magic Rock Of Fairies	MAGIC_ROCK_OF_FAIRIES	UNKNOWN	CLEANUP	False	True
28566	Magic Rock Of Fairies	MAGIC_ROCK_OF_FAIRIES	UNKNOWN	CLEANUP	False	True
28567	Trinket of advanced weaponry	MAGIC_ROCK_OF_WEAPONS	UNKNOWN	CLEANUP	False	True
28568	Magic Rock Of Weapons	MAGIC_ROCK_OF_WEAPONS	UNKNOWN	CLEANUP	False	True
28569	Magic Rock Of Weapons	MAGIC_ROCK_OF_WEAPONS	UNKNOWN	CLEANUP	False	True
28570	Trinket of undead	MAGIC_ROCK_OF_UNDEAD	UNKNOWN	CLEANUP	False	True
28571	Magic Rock Of Undead	MAGIC_ROCK_OF_UNDEAD	UNKNOWN	CLEANUP	False	True
28572	Magic Rock Of Undead	MAGIC_ROCK_OF_UNDEAD	UNKNOWN	CLEANUP	False	True
28573	Chest key	POG_BIG_CHEST_KEY	UNKNOWN	CLEANUP	False	True
28574	Strongroom key	POG_STRONGROOM_KEY	UNKNOWN	CLEANUP	False	True
28577	Crystal chime	CRYSTAL_CHIME	UNKNOWN	CLEANUP	False	True
28578	Crystal Chime	CRYSTAL_CHIME	UNKNOWN	CLEANUP	False	True
28579	Yewnock's notes	POG_YEWNOCKS_NOTE	UNKNOWN	CLEANUP	False	True
28580	Pog Yewnocks Note	POG_YEWNOCKS_NOTE	UNKNOWN	CLEANUP	False	True
28581	Pog Slayer Dummy Warped Tortoise	POG_SLAYER_DUMMY_WARPED_TORTOISE	UNKNOWN	CLEANUP	False	True
28583	Warped sceptre (uncharged)	WARPED_SCEPTRE_UNCHARGED	UNKNOWN	CLEANUP	False	True
28584	Warped Sceptre Uncharged	WARPED_SCEPTRE_UNCHARGED	UNKNOWN	CLEANUP	False	True
28585	Warped sceptre	WARPED_SCEPTRE	UNKNOWN	CLEANUP	False	True
28586	Warped Sceptre	WARPED_SCEPTRE	UNKNOWN	CLEANUP	False	True
28587	Magic lamp (strength)	POG_STRENGTH_LAMP	UNKNOWN	CLEANUP	False	True
28588	Magic lamp (slayer)	POG_SLAYER_LAMP	UNKNOWN	CLEANUP	False	True
28589	Magic lamp (thieving)	POG_THIEVING_LAMP	UNKNOWN	CLEANUP	False	True
28590	Magic lamp (magic)	POG_MAGIC_LAMP	UNKNOWN	CLEANUP	False	True
28593	Warped extract	SCAR_EXTRACT_WARPED	UNKNOWN	CLEANUP	False	True
28594	Scar Extract Warped	SCAR_EXTRACT_WARPED	UNKNOWN	CLEANUP	False	True
28595	Twisted extract	SCAR_EXTRACT_TWISTED	UNKNOWN	CLEANUP	False	True
28596	Scar Extract Twisted	SCAR_EXTRACT_TWISTED	UNKNOWN	CLEANUP	False	True
28597	Mangled extract	SCAR_EXTRACT_MANGLED	UNKNOWN	CLEANUP	False	True
28598	Scar Extract Mangled	SCAR_EXTRACT_MANGLED	UNKNOWN	CLEANUP	False	True
28599	Scarred extract	SCAR_EXTRACT_SCARRED	UNKNOWN	CLEANUP	False	True
28600	Scar Extract Scarred	SCAR_EXTRACT_SCARRED	UNKNOWN	CLEANUP	False	True
28603	Spider hat	HW23_REWARD_SPIDERHAT	UNKNOWN	CLEANUP	False	True
28604	Hw23 Reward Spiderhat	HW23_REWARD_SPIDERHAT	UNKNOWN	CLEANUP	False	True
28605	Spider hat	HW23_REWARD_SPIDERHAT02	UNKNOWN	CLEANUP	False	True
28606	Hw23 Reward Spiderhat02	HW23_REWARD_SPIDERHAT02	UNKNOWN	CLEANUP	False	True
28607	Spider hat	HW23_REWARD_SPIDERHAT03	UNKNOWN	CLEANUP	False	True
28608	Hw23 Reward Spiderhat03	HW23_REWARD_SPIDERHAT03	UNKNOWN	CLEANUP	False	True
28609	Spider hat	HW23_REWARD_SPIDERHAT04	UNKNOWN	CLEANUP	False	True
28610	Hw23 Reward Spiderhat04	HW23_REWARD_SPIDERHAT04	UNKNOWN	CLEANUP	False	True
28611	Spider hat	HW23_REWARD_SPIDERHAT05	UNKNOWN	CLEANUP	False	True
28612	Hw23 Reward Spiderhat05	HW23_REWARD_SPIDERHAT05	UNKNOWN	CLEANUP	False	True
28620	Pheasant hat	FORESTRY_PHEASANT_HAT	SKILLING	CLEANUP	True	False
28621	Forestry Pheasant Hat	FORESTRY_PHEASANT_HAT	SKILLING	CLEANUP	True	False
28669	Pheasant	SKILLPET_WC_PHEASANT	UNKNOWN	CLEANUP	False	True
28670	Fox	SKILLPET_WC_FOX	UNKNOWN	CLEANUP	False	True
28682	Dinh's blazing bulwark	DINHS_BULWARK_ORNAMENT	UNKNOWN	CLEANUP	False	True
28683	Dinhs Bulwark Ornament	DINHS_BULWARK_ORNAMENT	UNKNOWN	CLEANUP	False	True
28684	Trailblazer reloaded bulwark ornament kit	DINHS_BULWARK_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28685	Dinhs Bulwark Ornament Kit	DINHS_BULWARK_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28686	Dinhs Bulwark Ornament Kit	DINHS_BULWARK_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28687	Blazing blowpipe (empty)	TOXIC_BLOWPIPE_ORNAMENT	CLEANUP	CLEANUP	False	False
28688	Blazing blowpipe	TOXIC_BLOWPIPE_LOADED_ORNAMENT	UNKNOWN	CLEANUP	False	True
28689	Toxic Blowpipe Loaded Ornament	TOXIC_BLOWPIPE_LOADED_ORNAMENT	UNKNOWN	CLEANUP	False	True
28690	Trailblazer reloaded blowpipe ornament kit	TOXIC_BLOWPIPE_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28691	Toxic Blowpipe Ornament Kit	TOXIC_BLOWPIPE_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28692	Toxic Blowpipe Ornament Kit	TOXIC_BLOWPIPE_ORNAMENT_KIT	UNKNOWN	CLEANUP	False	True
28693	Trailblazer reloaded alchemy scroll	LEAGUE_4_ALCHEMY_SCROLL	UNKNOWN	CLEANUP	False	True
28694	League 4 Alchemy Scroll	LEAGUE_4_ALCHEMY_SCROLL	UNKNOWN	CLEANUP	False	True
28695	League 4 Alchemy Scroll	LEAGUE_4_ALCHEMY_SCROLL	UNKNOWN	CLEANUP	False	True
28696	Trailblazer reloaded vengeance scroll	LEAGUE_4_VENGEANCE_SCROLL	UNKNOWN	CLEANUP	False	True
28697	League 4 Vengeance Scroll	LEAGUE_4_VENGEANCE_SCROLL	UNKNOWN	CLEANUP	False	True
28698	League 4 Vengeance Scroll	LEAGUE_4_VENGEANCE_SCROLL	UNKNOWN	CLEANUP	False	True
28699	Trailblazer reloaded death scroll	LEAGUE_4_DEATH_SCROLL	UNKNOWN	CLEANUP	False	True
28700	League 4 Death Scroll	LEAGUE_4_DEATH_SCROLL	UNKNOWN	CLEANUP	False	True
28701	League 4 Death Scroll	LEAGUE_4_DEATH_SCROLL	UNKNOWN	CLEANUP	False	True
28702	Trailblazer reloaded banner	LEAGUE_4_BANNER	UNKNOWN	CLEANUP	False	True
28703	League 4 Banner	LEAGUE_4_BANNER	UNKNOWN	CLEANUP	False	True
28704	League 4 Banner	LEAGUE_4_BANNER	UNKNOWN	CLEANUP	False	True
28708	Trailblazer reloaded rejuvenation pool scroll	LEAGUE_4_REJUVINATION_POOL_SCROLL	UNKNOWN	CLEANUP	False	True
28709	League 4 Rejuvination Pool Scroll	LEAGUE_4_REJUVINATION_POOL_SCROLL	UNKNOWN	CLEANUP	False	True
28710	League 4 Rejuvination Pool Scroll	LEAGUE_4_REJUVINATION_POOL_SCROLL	UNKNOWN	CLEANUP	False	True
28711	Trailblazer reloaded rejuvenation pool	LEAGUE_4_POOL_REJUVENATION	UNKNOWN	CLEANUP	False	True
28712	Trailblazer reloaded headband (t1)	LEAGUE_4_RELIC_HUNTER_HAT_T1	UNKNOWN	CLEANUP	False	True
28713	League 4 Relic Hunter Hat T1	LEAGUE_4_RELIC_HUNTER_HAT_T1	UNKNOWN	CLEANUP	False	True
28714	League 4 Relic Hunter Hat T1	LEAGUE_4_RELIC_HUNTER_HAT_T1	UNKNOWN	CLEANUP	False	True
28715	Trailblazer reloaded top (t1)	LEAGUE_4_RELIC_HUNTER_TOP_T1	UNKNOWN	CLEANUP	False	True
28716	League 4 Relic Hunter Top T1	LEAGUE_4_RELIC_HUNTER_TOP_T1	UNKNOWN	CLEANUP	False	True
28717	League 4 Relic Hunter Top T1	LEAGUE_4_RELIC_HUNTER_TOP_T1	UNKNOWN	CLEANUP	False	True
28724	Trailblazer reloaded headband (t2)	LEAGUE_4_RELIC_HUNTER_HAT_T2	UNKNOWN	CLEANUP	False	True
28725	League 4 Relic Hunter Hat T2	LEAGUE_4_RELIC_HUNTER_HAT_T2	UNKNOWN	CLEANUP	False	True
28726	League 4 Relic Hunter Hat T2	LEAGUE_4_RELIC_HUNTER_HAT_T2	UNKNOWN	CLEANUP	False	True
28727	Trailblazer reloaded top (t2)	LEAGUE_4_RELIC_HUNTER_TOP_T2	UNKNOWN	CLEANUP	False	True
28728	League 4 Relic Hunter Top T2	LEAGUE_4_RELIC_HUNTER_TOP_T2	UNKNOWN	CLEANUP	False	True
28729	League 4 Relic Hunter Top T2	LEAGUE_4_RELIC_HUNTER_TOP_T2	UNKNOWN	CLEANUP	False	True
28736	Trailblazer reloaded headband (t3)	LEAGUE_4_RELIC_HUNTER_HAT_T3	UNKNOWN	CLEANUP	False	True
28737	League 4 Relic Hunter Hat T3	LEAGUE_4_RELIC_HUNTER_HAT_T3	UNKNOWN	CLEANUP	False	True
28738	League 4 Relic Hunter Hat T3	LEAGUE_4_RELIC_HUNTER_HAT_T3	UNKNOWN	CLEANUP	False	True
28739	Trailblazer reloaded top (t3)	LEAGUE_4_RELIC_HUNTER_TOP_T3	UNKNOWN	CLEANUP	False	True
28740	League 4 Relic Hunter Top T3	LEAGUE_4_RELIC_HUNTER_TOP_T3	UNKNOWN	CLEANUP	False	True
28741	League 4 Relic Hunter Top T3	LEAGUE_4_RELIC_HUNTER_TOP_T3	UNKNOWN	CLEANUP	False	True
28748	Trailblazer reloaded torch	LEAGUE_4_TORCH	UNKNOWN	CLEANUP	False	True
28749	League 4 Torch	LEAGUE_4_TORCH	UNKNOWN	CLEANUP	False	True
28750	League 4 Torch	LEAGUE_4_TORCH	UNKNOWN	CLEANUP	False	True
28751	Trailblazer reloaded dragon trophy	LEAGUE_4_DRAGON_TROPHY	UNKNOWN	CLEANUP	False	True
28752	League 4 Dragon Trophy	LEAGUE_4_DRAGON_TROPHY	UNKNOWN	CLEANUP	False	True
28755	Trailblazer reloaded adamant trophy	LEAGUE_4_ADAMANT_TROPHY	UNKNOWN	CLEANUP	False	True
28756	League 4 Adamant Trophy	LEAGUE_4_ADAMANT_TROPHY	UNKNOWN	CLEANUP	False	True
28757	Trailblazer reloaded mithril trophy	LEAGUE_4_MITHRIL_TROPHY	UNKNOWN	CLEANUP	False	True
28758	League 4 Mithril Trophy	LEAGUE_4_MITHRIL_TROPHY	UNKNOWN	CLEANUP	False	True
28759	Trailblazer reloaded steel trophy	LEAGUE_4_STEEL_TROPHY	UNKNOWN	CLEANUP	False	True
28760	League 4 Steel Trophy	LEAGUE_4_STEEL_TROPHY	UNKNOWN	CLEANUP	False	True
28761	Trailblazer reloaded iron trophy	LEAGUE_4_IRON_TROPHY	UNKNOWN	CLEANUP	False	True
28762	League 4 Iron Trophy	LEAGUE_4_IRON_TROPHY	UNKNOWN	CLEANUP	False	True
28763	Trailblazer reloaded bronze trophy	LEAGUE_4_BRONZE_TROPHY	UNKNOWN	CLEANUP	False	True
28764	League 4 Bronze Trophy	LEAGUE_4_BRONZE_TROPHY	UNKNOWN	CLEANUP	False	True
28765	Globetrotter pendant	LEAGUE_TRAILBLAZER_GLOBETROTTER_NECKLACE	UNKNOWN	CLEANUP	False	True
28766	League Trailblazer Globetrotter Necklace	LEAGUE_TRAILBLAZER_GLOBETROTTER_NECKLACE	UNKNOWN	CLEANUP	False	True
28767	Banker's note	LEAGUE_BANKERS_NOTE	UNKNOWN	CLEANUP	False	True
28768	League Bankers Note	LEAGUE_BANKERS_NOTE	UNKNOWN	CLEANUP	False	True
28769	Minion whistle	LEAGUE_GUARDIAN_SUMMON	UNKNOWN	CLEANUP	False	True
28770	League Guardian Summon	LEAGUE_GUARDIAN_SUMMON	UNKNOWN	CLEANUP	False	True
28774	League Executioner Weapon	LEAGUE_EXECUTIONER_WEAPON	UNKNOWN	CLEANUP	False	True
28775	Ruinous powers	LEAGUE_RUINOUS_POWERS_BOOK	UNKNOWN	CLEANUP	False	True
28776	League Ruinous Powers Book	LEAGUE_RUINOUS_POWERS_BOOK	UNKNOWN	CLEANUP	False	True
28778	Set League 4 Relichunter T1	SET_LEAGUE_4_RELICHUNTER_T1	UNKNOWN	CLEANUP	False	True
28779	Set League 4 Relichunter T1	SET_LEAGUE_4_RELICHUNTER_T1	UNKNOWN	CLEANUP	False	True
28781	Set League 4 Relichunter T2	SET_LEAGUE_4_RELICHUNTER_T2	UNKNOWN	CLEANUP	False	True
28782	Set League 4 Relichunter T2	SET_LEAGUE_4_RELICHUNTER_T2	UNKNOWN	CLEANUP	False	True
28784	Set League 4 Relichunter T3	SET_LEAGUE_4_RELICHUNTER_T3	UNKNOWN	CLEANUP	False	True
28785	Set League 4 Relichunter T3	SET_LEAGUE_4_RELICHUNTER_T3	UNKNOWN	CLEANUP	False	True
28786	Icy jumper	XMAS23_JUMPER	UNKNOWN	CLEANUP	False	True
28787	Xmas23 Jumper	XMAS23_JUMPER	UNKNOWN	CLEANUP	False	True
28798	Scurrius' spine	RAT_BOSS_SPINE	UNKNOWN	CLEANUP	False	True
28799	Rat Boss Spine	RAT_BOSS_SPINE	UNKNOWN	CLEANUP	False	True
28800	Antique lamp	RAT_BOSS_LAMP	UNKNOWN	CLEANUP	False	True
28801	Scurry	SCURRIUSPET	UNKNOWN	CLEANUP	False	True
28802	Scurriuspet	SCURRIUSPET	UNKNOWN	CLEANUP	False	True
28803	Grubby key	DOV_BASE_KEY	UNKNOWN	CLEANUP	False	True
28804	Bottle	DOV_MIST_BOTTLE_EMPTY	CLEANUP	CLEANUP	False	False
28805	Bottle of mist	DOV_MIST_BOTTLE_FULL	UNKNOWN	CLEANUP	False	True
28808	List of elders	DOV_NAME_LIST	UNKNOWN	CLEANUP	False	True
28809	Elias white	DOV_ELIAS_WHITE_FOLLOWER_OBJ	UNKNOWN	CLEANUP	False	True
28820	Antique lamp	VM_REWARD_DOV	UNKNOWN	CLEANUP	False	True
28821	Wealthy citizen	PICKPOCKET_GUIDE_WEALTHY_CITIZEN	UNKNOWN	CLEANUP	False	True
28823	Lesser nagua	SLAYERGUIDE_LESSER_NAGUA	UNKNOWN	CLEANUP	False	True
28826	Dizana's quiver (broken)	DIZANAS_QUIVER_BROKEN	CLEANUP	CLEANUP	False	False
28827	Dizanas Quiver Broken	DIZANAS_QUIVER_BROKEN	CLEANUP	CLEANUP	False	False
28828	Blessed dizana's quiver (broken)	DIZANAS_QUIVER_INFINITE_BROKEN	CLEANUP	CLEANUP	False	False
28829	Dizanas Quiver Infinite Broken	DIZANAS_QUIVER_INFINITE_BROKEN	CLEANUP	CLEANUP	False	False
28831	Immature tecu salamander	IMMATURE_MOUNTAIN_SALAMANDER	UNKNOWN	CLEANUP	False	True
28832	Immature Mountain Salamander	IMMATURE_MOUNTAIN_SALAMANDER	UNKNOWN	CLEANUP	False	True
28833	Immature Mountain Salamander	IMMATURE_MOUNTAIN_SALAMANDER	UNKNOWN	CLEANUP	False	True
